Time_Seconds,Filtered_BioZ_Amplitude
231.27267224285112,-446056.70273057144
231.28592037667954,-431208.8702106367
231.29916851050797,-415772.8113312804
231.3124166443364,-399764.812661427
231.32566477816482,-383202.0890753541
231.33891291199328,-366102.76347233227
231.3521610458217,-348485.84674323833
231.36540917965013,-330371.2177871651
231.37865731347856,-311779.60251937876
231.39190544730698,-292732.55090826395
231.4051535811354,-273252.41197249026
231.41840171496384,-253362.30750961482
231.43164984879226,-233086.10532887533
231.4448979826207,-212448.39163132242
231.45814611644911,-191474.4409325775
231.47139425027754,-170190.18202116783
231.48464238410597,-148622.1597746034
231.4978905179344,-126797.49394962659
231.51113865176282,-104743.83639038494
231.52438678559125,-82489.3272927332
231.53763491941967,-60062.55014779337
231.5508830532481,-37492.48491626123
231.56413118707653,-14808.45970681061
231.57737932090495,7959.898271844849
231.59062745473338,30782.711927019365
231.6038755885618,53629.90355175265
231.61712372239023,76471.24418082427
231.63037185621866,99276.40318293804
231.64361999004709,122014.99844039617
231.6568681238755,144656.64728884108
231.67011625770394,167171.01795701336
231.68336439153236,189527.8808553697
231.6966125253608,211697.15868340552
231.70986065918922,233648.9744490235
231.72310879301764,255353.69722922577
231.73635692684607,276781.9861584489
231.7496050606745,297904.8334931165
231.76285319450292,318693.60750640417
231.77610132833135,339120.0954273592
231.78934946215978,359156.54667656025
231.8025975959882,378775.71728114045
231.81584572981663,397950.9161696425
231.82909386364506,416656.0531288573
231.84234199747348,434865.6876775443
231.8555901313019,452555.0777768605
231.86883826513034,469700.22648903186
231.88208639895876,486277.9241490645
231.8953345327872,502265.7850137516
231.90858266661562,517642.2802199787
231.92183080044404,532386.7701931567
231.93507893427247,546479.5382930506
231.9483270681009,559901.8251072845
231.96157520192932,572635.8611867671
231.97482333575775,584664.896676708
231.98807146958617,595973.2285999663
232.00131960341463,606546.2273022163
232.01456773724306,616370.3620687498
232.02781587107148,625433.2248003753
232.0410640048999,633723.5509997491
232.05431213872833,641231.238325804
232.06756027255676,647947.3638492998
232.0808084063852,653864.2007832587
232.09405654021361,658975.2339839537
232.10730467404204,663275.1730817688
232.12055280787047,666759.9631789428
232.1338009416989,669426.7940087266
232.14704907552732,671274.1085307606
232.16029720935575,672301.6108502982
232.17354534318417,672510.2715295271
232.1867934770126,671902.3277991497
232.20004161084103,670481.27749158
232.21328974466945,668251.8675135472
232.22653787849788,665220.0792148364
232.2397860123263,661393.112605985
232.25303414615473,656779.3690871636
232.26628227998316,651388.4305801797
232.27953041381159,645231.0330491186
232.29277854764,638319.0342315423
232.30602668146844,630665.377696767
232.31927481529686,622284.0552291147
232.3325229491253,613190.0670381276
232.34577108295372,603399.3782045548
232.35901921678214,592928.8710711705
232.37226735061057,581796.2947603302
232.385515484439,570020.2135460675
232.39876361826742,557619.9550422109
232.41201175209585,544615.5573631696
232.42525988592428,531027.7133257737
232.4385080197527,516877.71025144216
232.45175615358113,502187.3655555018
232.46500428740956,486978.96015076136
232.47825242123798,471275.17193062446
232.4915005550664,455099.0101333116
232.50474868889484,438473.7506580815
232.51799682272326,421422.8729556258
232.5312449565517,403969.9992079178
232.54449309038012,386138.8360664563
232.55774122420854,367953.1193844201
232.57098935803697,349436.5628001476
232.5842374918654,330612.8106750874
232.59748562569382,311505.3949529022
232.61073375952225,292137.69498689554
232.62398189335067,272532.8997423374
232.6372300271791,252713.97254051166
232.65047816100753,232703.61897130476
232.66372629483598,212524.2586427459
232.6769744286644,192198.00115218732
232.69022256249283,171746.6259792254
232.70347069632126,151191.56545612388
232.7167188301497,130553.8902731013
232.72996696397811,109854.29760400974
232.74321509780654,89113.10200771976
232.75646323163497,68350.22882944664
232.7697113654634,47585.209460267935
232.78295949929182,26837.17815066702
232.79620763312025,6124.871420576841
232.80945576694867,-14533.367904215973
232.8227039007771,-35119.581588232926
232.83595203460553,-55616.18444885326
232.84920016843395,-76005.9535871126
232.86244830226238,-96272.01918496809
232.8756964360908,-116397.85579428826
232.88894456991923,-136367.27322607033
232.90219270374766,-156164.4070761658
232.91544083757609,-175773.70957048342
232.9286889714045,-195179.94147585524
232.94193710523294,-214368.16514141895
232.95518523906136,-233323.73769845226
232.9684333728898,-252032.30295814003
232.98168150671822,-270479.7811919731
232.99492964054664,-288652.35727652145
233.00817777437507,-306536.4684999646
233.0214259082035,-324118.793119017
233.03467404203192,-341386.2399929003
233.04792217586035,-358325.9390529119
233.06117030968878,-374925.2321759425
233.0744184435172,-391171.664162147
233.08766657734563,-407052.9740823509
233.10091471117406,-422557.0876946696
233.11416284500248,-437672.1111354289
233.1274109788309,-452386.32528397656
233.14065911265934,-466688.18025079847
233.15390724648776,-480566.2902548633
233.1671553803162,-494009.42982401076
233.18040351414461,-507006.5321694966
233.19365164797304,-519546.6898963356
233.20689978180147,-531619.1576476274
233.2201479156299,-543213.3563057951
233.23339604945832,-554318.8788135479
233.24664418328675,-564925.4981501172
233.25989231711517,-575023.1778260958
233.2731404509436,-584602.0839066078
233.28638858477203,-593652.5963516118
233.29963671860045,-602165.3186695047
233.31288485242888,-610131.0877008069
233.32613298625733,-617540.9862938029
233.33938112008576,-624386.3599164571
233.3526292539142,-630658.8362116547
233.36587738774261,-636350.345733866
233.37912552157104,-641453.1425774056
233.39237365539947,-645959.8247352536
233.4056217892279,-649863.3550992215
233.41886992305632,-653157.0843595411
233.43211805688475,-655834.7764983521
233.44536619071317,-657890.636704666
233.4586143245416,-659319.3409049844
233.47186245837003,-660116.0659643069
233.48511059219845,-660276.5203834723
233.49835872602688,-659796.9761965687
233.5116068598553,-658674.3021633573
233.52485499368373,-656905.9965979299
233.53810312751216,-654490.2166921241
233.55135126134059,-651425.8011285878
233.564599395169,-647712.2854318357
233.57784752899744,-643349.913187529
233.59109566282586,-638339.6467486452
233.6043437966543,-632683.1785837505
233.61759193048272,-626382.9428320582
233.63084006431114,-619442.1269069616
233.64408819813957,-611864.6837385106
233.657336331968,-603655.3452487808
233.67058446579642,-594819.6363013953
233.68383259962485,-585363.8867501009
233.69708073345328,-575295.2392668718
233.7103288672817,-564621.6523702937
233.72357700111013,-553351.9000149231
233.73682513493856,-541495.569821674
233.75007326876698,-529063.06061662
233.7633214025954,-516065.5776339515
233.77656953642384,-502515.12303036
233.78981767025226,-488424.48066572624
233.8030658040807,-473807.1961907103
233.81631393790911,-458677.55487499025
233.82956207173754,-443050.55903498485
233.84281020556597,-426941.9051781096
233.8560583393944,-410367.96009272104
233.86930647322282,-393345.7354895066
233.88255460705125,-375892.861664776
233.89580274087967,-358027.5610897641
233.9090508747081,-339768.6222085199
233.92229900853653,-321135.3728233428
233.93554714236495,-302147.65256439144
233.94879527619338,-282825.78488361905
233.9620434100218,-263190.54952741106
233.97529154385023,-243263.15594992827
233.9885396776787,-223065.21714865515
234.0017878115071,-202618.7228324439
234.01503594533554,-181946.0110977518
234.02828407916397,-161069.73857884028
234.0415322129924,-140012.84972787736
234.05478034682082,-118798.54593853431
234.06802848064925,-97450.25463443273
234.08127661447767,-75991.59793752966
234.0945247483061,-54446.36075240496
234.10777288213453,-32838.45873607
234.12102101596295,-11191.906822028011
234.13426914979138,10469.211561539729
234.1475172836198,32120.77500986079
234.16076541744823,53738.6548029444
234.17401355127666,75298.74576733455
234.18726168510509,96776.99713297818
234.2005098189335,118149.4431358877
234.21375795276194,139392.23341202145
234.22700608659036,160481.6635585462
234.2402542204188,181394.20606826042
234.25350235424722,202106.5412371565
234.26675048807564,222595.58717276104
234.27999862190407,242838.52834434155
234.2932467557325,262812.8430831362
234.30649488956092,282496.3307273589
234.31974302338935,301867.1382271497
234.33299115721778,320903.7851732877
234.3462392910462,339585.18621310487
234.35948742487463,357890.6707095147
234.37273555870306,375800.00091990834
234.38598369253148,393293.39072551613
234.3992318263599,410351.52635470347
234.41247996018834,426955.58929866354
234.42572809401676,443087.2806154011
234.4389762278452,458728.8457619223
234.45222436167361,473863.09971042164
234.46547249550204,488473.4517203492
234.47872062933047,502543.92775433796
234.4919687631589,516059.18863850966
234.50521689698732,529004.5440104285
234.51846503081575,541365.9636363167
234.53171316464417,553130.0879427333
234.5449612984726,564284.2386723094
234.55820943230103,574816.4290033688
234.57145756612945,584715.3721490554
234.58470569995788,593970.488619146
234.5979538337863,602571.913192978
234.61120196761473,610510.5026515416
234.62445010144316,617777.8446973934
234.63769823527159,624366.2673996177
234.65094636910004,630268.8478146244
234.66419450292847,635479.4187147345
234.6774426367569,639992.5734416537
234.69069077058532,643803.6701910212
234.70393890441375,646908.8370760396
234.71718703824217,649304.9779250831
234.7304351720706,650989.7778427996
234.74368330589903,651961.7078954177
234.75693143972745,652220.0291296607
234.77017957355588,651764.7968513835
234.7834277073843,650596.8657036807
234.79667584121273,648717.8946164288
234.80992397504116,646130.3499893205
234.82317210886958,642837.506210955
234.836420242698,638843.4439392026
234.84966837652644,634153.0476456219
234.86291651035486,628772.0035634574
234.8761646441833,622706.7974664957
234.88941277801172,615964.7108471555
234.90266091184014,608553.814797184
234.91590904566857,600482.9620888177
234.929157179497,591761.7788085574
234.94240531332542,582400.6565335228
234.95565344715385,572410.744546232
234.96890158098228,561803.940828921
234.9821497148107,550592.8812090794
234.99539784863913,538790.9270491678
235.00864598246756,526412.1525987996
235.02189411629598,513471.33276653045
235.0351422501244,499983.93066766416
235.04839038395284,485966.0835744281
235.06163851778126,471434.58648488676
235.0748866516097,456406.8736135588
235.08813478543811,440900.99902198877
235.10138291926654,424935.6174216519
235.11463105309497,408529.9647720986
235.1278791869234,391703.83718144975
235.14112732075182,374477.56670688384
235.15437545458025,356871.99384358694
235.16762358840867,338908.43803732254
235.1808717222371,320608.66765374976
235.19411985606553,301994.8692648355
235.20736798989395,283089.6150658788
235.22061612372238,263915.8276152672
235.2338642575508,244496.7420850409
235.24711239137923,224855.8672398982
235.26036052520766,205016.94663315912
235.27360865903609,185003.92080616325
235.2868567928645,164840.89081788066
235.30010492669294,144552.08355162607
235.3133530605214,124161.81897883584
235.32660119434982,103694.47892916606
235.33984932817825,83174.47651774941
235.35309746200667,62626.225152860665
235.3663455958351,42074.10610824055
235.37959372966353,21542.43412758134
235.39284186349195,1055.421168825586
235.40608999732038,-19362.86089921577
235.4193381311488,-39688.517412961184
235.43258626497723,-59897.86691829872
235.44583439880566,-79967.47588065012
235.45908253263408,-99874.1925554639
235.4723306664625,-119595.18066921012
235.48557880029094,-139107.95301934803
235.49882693411936,-158390.40397918012
235.5120750679478,-177420.83913140473
235.52532320177622,-196178.00073672656
235.53857133560464,-214641.0891326295
235.55181946943307,-232789.78131723948
235.5650676032615,-250604.2482357405
235.57831573708992,-268065.1718689953
235.59156387091835,-285153.7625657097
235.60481200474678,-301851.7759805342
235.6180601385752,-318141.5279944623
235.63130827240363,-334005.90672790713
235.64455640623206,-349428.3825054577
235.65780454006048,-364393.01678540645
235.6710526738889,-378884.4698644145
235.68430080771734,-392888.0068382807
235.69754894154576,-406389.5021171068
235.7107970753742,-419375.443502458
235.72404520920261,-431832.93672600586
235.73729334303104,-443749.71068544773
235.75054147685947,-455114.12308205356
235.7637896106879,-465915.16602322744
235.77703774451632,-476142.47132973344
235.79028587834475,-485786.31580466306
235.80353401217317,-494837.62706561317
235.8167821460016,-503287.9900887845
235.83003027983003,-511129.65382836666
235.84327841365845,-518355.5368542348
235.85652654748688,-524959.2311401706
235.8697746813153,-530935.004148746
235.88302281514373,-536277.8003962912
235.89627094897216,-540983.2433587424
235.90951908280059,-545047.6373196483
235.922767216629,-548467.9679357273
235.93601535045744,-551241.900430845
235.94926348428586,-553367.7755348441
235.9625116181143,-554844.6046136505
235.97575975194275,-555672.0653268952
235.98900788577117,-555850.4980173019
236.0022560195996,-555380.9024232482
236.01550415342803,-554264.9345257446
236.02875228725645,-552504.9039041348
236.04200042108488,-550103.7721692666
236.0552485549133,-547065.1523722939
236.06849668874173,-543393.3081737701
236.08174482257016,-539093.1504779975
236.09499295639858,-534170.2289477459
236.108241090227,-528630.7177757674
236.12148922405544,-522481.3982520998
236.13473735788386,-515729.64190547465
236.1479854917123,-508383.396956862
236.16123362554072,-500451.17905319895
236.17448175936914,-491942.0657276689
236.18772989319757,-482865.69359771936
236.200978027026,-473232.25751348207
236.21422616085442,-463052.51039217977
236.22747429468285,-452337.76177654817
236.24072242851128,-441099.8736157789
236.2539705623397,-429351.25323896814
236.26721869616813,-417104.84472435626
236.28046682999656,-404374.12001011753
236.29371496382498,-391173.07012775657
236.3069630976534,-377516.19592576486
236.32021123148184,-363418.49785247346
236.33345936531026,-348895.4654449206
236.3467074991387,-333963.0676230757
236.35995563296711,-318637.74423634104
236.37320376679554,-302936.3985171884
236.38645190062397,-286876.38972363324
236.3997000344524,-270475.5245981061
236.41294816828082,-253752.04563374337
236.42619630210925,-236724.61524070433
236.43944443593767,-219412.29697252673
236.4526925697661,-201834.53517223246
236.46594070359453,-184011.13302323283
236.47918883742295,-165962.22860074273
236.49243697125138,-147708.26938357693
236.5056851050798,-129269.98622060243
236.51893323890823,-110668.36729370625
236.53218137273666,-91924.63185831049
236.54542950656509,-73060.20327522165
236.5586776403935,-54096.68115775385
236.57192577422194,-35055.812937035626
236.58517390805036,-15959.46532348578
236.5984220418788,3170.4041716377164
236.61167017570722,22311.775779623866
236.62491830953564,41442.596074861605
236.63816644336407,60540.80662330455
236.65141457719253,79584.37297192584
236.66466271102095,98551.31426180618
236.67791084484938,117419.73350193865
236.6911589786778,136167.8484008399
236.70440711250623,154774.0223492489
236.71765524633466,173216.7946488151
236.73090338016308,191474.90888187336
236.7441515139915,209527.33900317719
236.75739964781994,227353.3141022962
236.77064778164836,244932.34343401215
236.7838959154768,262244.2425398427
236.79714404930522,279269.15991079184
236.81039218313364,295987.60275452497
236.82364031696207,312380.4609583421
236.8368884507905,328429.0298134224
236.85013658461892,344115.032201466
236.86338471844735,359420.63930842764
236.87663285227578,374328.48777566705
236.8898809861042,388821.69168961095
236.90312911993263,402883.84959225333
236.91637725376106,416499.0486259094
236.92962538758948,429651.8676780892
236.9428735214179,442327.3792328904
236.95612165524633,454511.1492475332
236.96936978907476,466189.2361827011
236.9826179229032,477348.1910790998
236.99586605673161,487975.05991468224
237.00911419056004,498057.389474428
237.02236232438847,507583.2381739325
237.0356104582169,516541.1915717882
237.04885859204532,524920.3796844479
237.06210672587375,532710.4933817072
237.07535485970217,539901.799970355
237.0886029935306,546485.1592246336
237.10185112735903,552452.0396147998
237.11509926118745,557794.5335215279
237.12834739501588,562505.3709470269
237.1415955288443,566577.9323180965
237.15484366267273,570006.2616097748
237.16809179650116,572785.0804846855
237.18133993032959,574909.8026194264
237.194588064158,576376.5467798383
237.20783619798644,577182.1480849936
237.22108433181486,577324.1680778094
237.2343324656433,576800.9049168557
237.24758059947172,575611.4044475054
237.26082873330014,573755.4713969176
237.27407686712857,571233.6796489542
237.287325000957,568047.3818142703
237.30057313478542,564198.719162085
237.31382126861388,559690.6327437069
237.3270694024423,554526.875404444
237.34031753627073,548712.0227729545
237.35356567009916,542251.4807135643
237.36681380392758,535151.4877373936
237.380061937756,527419.112815374
237.39331007158444,519062.2509077608
237.40655820541286,510089.6185695621
237.4198063392413,500510.75000532396
237.43305447306972,490335.9920889775
237.44630260689814,479576.49650149763
237.45955074072657,468244.2084384559
237.472798874555,456351.8533291249
237.48604700838342,443912.923160751
237.49929514221185,430941.6620906243
237.51254327604028,417453.0499591693
237.5257914098687,403462.7830648029
237.53903954369713,388987.2527576306
237.55228767752556,374043.5232179775
237.56553581135398,358649.3094907111
237.5787839451824,342822.9554287547
237.59203207901083,326583.41016730823
237.60528021283926,309950.2019276049
237.6185283466677,292943.4090574018
237.63177648049611,275583.62961210747
237.64502461432454,257891.95104420383
237.65827274815297,239889.92028871377
237.6715208819814,221599.51314050244
237.68476901580982,203043.1014097845
237.69801714963825,184243.41725730174
237.71126528346667,165223.5157483338
237.7245134172951,146006.73705989105
237.73776155112353,126616.66857258399
237.75100968495195,107077.10636891286
237.76425781878038,87412.01610633644
237.7775059526088,67645.49365441738
237.79075408643723,47801.72601108402
237.80400222026566,27904.953065420683
237.81725035409409,7979.430481989977
237.8304984879225,-11950.606580813914
237.84374662175094,-31860.979604480744
237.85699475557936,-51727.60324066103
237.8702428894078,-71526.52190954662
237.88349102323622,-91233.94495317734
237.89673915706464,-110826.27830871823
237.90998729089307,-130280.15149128485
237.9232354247215,-149572.44029692688
237.93648355854992,-168680.28669515785
237.94973169237835,-187581.1173836334
237.96297982620678,-206252.66221402396
237.97622796003523,-224672.97369109126
237.98947609386366,-242820.44842318798
238.00272422769208,-260673.85062968687
238.0159723615205,-278212.33730222005
238.02922049534894,-295415.4843667786
238.04246862917736,-312263.3129175487
238.0557167630058,-328736.31463612383
238.06896489683422,-344815.47598978726
238.08221303066264,-360482.30140576715
238.09546116449107,-375718.8360287482
238.1087092983195,-390507.68838183285
238.12195743214792,-404832.05199546437
238.13520556597635,-418675.7240580198
238.14845369980478,-432023.12022182805
238.1617018336332,-444859.2871180134
238.17494996746163,-457169.9149728322
238.18819810129006,-468941.35135754966
238.20144623511848,-480160.61565101054
238.2146943689469,-490815.41339695576
238.22794250277533,-500894.1497272169
238.24119063660376,-510385.94111890387
238.2544387704322,-519280.62550615816
238.26768690426061,-527568.7716976742
238.28093503808904,-535241.6890746522
238.29418317191747,-542291.4378591052
238.3074313057459,-548710.8394939735
238.32067943957432,-554493.4862840165
238.33392757340275,-559633.7500119878
238.34717570723117,-564126.7901171894
238.3604238410596,-567968.5617433174
238.37367197488803,-571155.8228891215
238.38692010871645,-573686.1393474189
238.40016824254488,-575557.8865026912
238.4134163763733,-576770.2482903384
238.42666451020173,-577323.2147462266
238.43991264403016,-577217.5792099782
238.45316077785859,-576454.9349558187
238.466408911687,-575037.670458134
238.47965704551544,-572968.9629533202
238.49290517934386,-570252.7708185094
238.5061533131723,-566893.8256970457
238.51940144700072,-562897.6245936288
238.53264958082914,-558270.4211336019
238.54589771465757,-553019.215232092
238.559145848486,-547151.7414308465
238.57239398231442,-540676.4569177759
238.58564211614285,-533602.5300225364
238.59889024997128,-525939.8289904121
238.6121383837997,-517698.9101002023
238.62538651762813,-508891.0046745124
238.63863465145658,-499528.00574802863
238.651882785285,-489622.4556161158
238.66513091911344,-479187.534671832
238.67837905294186,-468237.05075706035
238.6916271867703,-456785.4276897035
238.70487532059872,-444847.6918923616
238.71812345442714,-432439.45682650787
238.73137158825557,-419576.9058240723
238.744619722084,-406276.77404370764
238.75786785591242,-392556.32878348796
238.77111598974085,-378433.34568397887
238.78436412356928,-363926.0793168611
238.7976122573977,-349053.22964243626
238.81086039122613,-333833.90715469164
238.82410852505456,-318287.598556962
238.83735665888298,-302434.13430099044
238.8506047927114,-286293.65978157136
238.86385292653983,-269886.61079935497
238.87710106036826,-253233.69133288178
238.8903491941967,-236355.85121493047
238.9035973280251,-219274.2629644273
238.91684546185354,-202010.29764957982
238.93009359568197,-184585.4991164731
238.9433417295104,-167021.55622657476
238.95658986333882,-149340.27390038865
238.96983799716725,-131563.54415777695
238.98308613099567,-113713.31743473948
238.9963342648241,-95811.57318411468
239.00958239865253,-77880.28843467687
239.02283053248095,-59941.40440059357
239.03607866630938,-42016.79325295835
239.0493268001378,-24128.227105700094
239.06257493396623,-6297.348984220528
239.07582306779466,11454.356154046
239.08907120162309,29105.591998638603
239.1023193354515,46635.28332146194
239.11556746927994,64022.609213231546
239.12881560310836,81247.03594915166
239.1420637369368,98288.34927297055
239.15531187076522,115126.68615458984
239.16856000459364,131742.56528919027
239.18180813842207,148116.91566467984
239.1950562722505,164231.10371200816
239.20830440607892,180066.96010870655
239.22155253990735,195606.80685040256
239.23480067373578,210833.48433370568
239.2480488075642,225730.37721535613
239.26129694139263,240281.4375742719
239.27454507522106,254471.20469988592
239.28779320904948,268284.8219864343
239.30104134287794,281708.0522765491
239.31428947670636,294727.2925326619
239.3275376105348,307329.5869968519
239.34078574436322,319502.6370391136
239.35403387819164,331234.80654379475
239.36728201202007,342515.1232261381
239.3805301458485,353333.27777750324
239.39377827967692,363679.62265962816
239.40702641350535,373545.17061174655
239.42027454733378,382921.59169029875
239.4335226811622,391801.20791274734
239.44677081499063,400176.9856842278
239.46001894881906,408042.5273519752
239.47326708264748,415392.0630894099
239.4865152164759,422220.442815183
239.49976335030433,428523.12711788097
239.51301148413276,434296.17685620213
239.5262596179612,439536.24204106466
239.5395077517896,444240.5511387579
239.55275588561804,448406.9015708616
239.56600401944647,452033.65088572504
239.5792521532749,455119.7070688644
239.59250028710332,457664.5165812688
239.60574842093175,459668.04999378294
239.61899655476017,461130.78676135687
239.6322446885886,462053.70078817575
239.64549282241703,462438.2467566568
239.65874095624545,462286.34609427693
239.67198909007388,461600.3718739173
239.6852372239023,460383.13297519257
239.69848535773073,458637.85899631266
239.71173349155916,456368.18825458136
239.72498162538758,453578.1607844148
239.738229759216,450272.2158724533
239.75147789304444,446455.19096323114
239.76472602687286,442132.3191704262
239.7779741607013,437309.22576577845
239.79122229452972,431991.9253000847
239.80447042835814,426186.819408229
239.81771856218657,419900.69421419845
239.830966696015,413140.71681626484
239.84421482984342,405914.4313050556
239.85746296367185,398229.75539234513
239.87071109750028,390094.9783669667
239.8839592313287,381518.75981304777
239.89720736515713,372510.1279259857
239.91045549898556,363078.4768829414
239.92370363281398,353233.5636368613
239.9369517666424,342985.5049502847
239.95019990047084,332344.7744653445
239.9634480342993,321322.1977501986
239.97669616812772,309928.9436648633
239.98994430195614,298176.5130230979
240.00319243578457,286076.72682675713
240.016440569613,273641.7155298291
240.02968870344142,260883.90942856425
240.04293683726985,247816.02904442704
240.05618497109828,234451.07386961728
240.0694331049267,220802.3083982229
240.08268123875513,206883.245583963
240.09592937258356,192707.62916227957
240.10917750641198,178289.4164521888
240.1224256402404,163642.76209341173
240.13567377406883,148782.00227006184
240.14892190789726,133721.63902042474
240.1621700417257,118476.32461401334
240.1754181755541,103060.84643812418
240.18866630938254,87490.11307502774
240.20191444321097,71779.14177742196
240.2151625770394,55943.04651673642
240.22841071086782,39997.02501024919
240.24165884469625,23956.343706509317
240.25490697852467,7836.321468904749
240.2681551123531,-8347.686161960577
240.28140324618153,-24580.300672797493
240.29465138000995,-40846.13204067805
240.30789951383838,-57129.788844150346
240.3211476476668,-73415.88809084718
240.33439578149523,-89689.06506898605
240.34764391532366,-105933.98298458246
240.36089204915208,-122135.34248111656
240.3741401829805,-138277.89168115245
240.38738831680894,-154346.43752520395
240.40063645063736,-170325.85877997798
240.4138845844658,-186201.12022895843
240.42713271829422,-201957.2869639712
240.44038085212264,-217579.53789116247
240.45362898595107,-233053.17802531473
240.4668771197795,-248363.64948894267
240.48012525360792,-263496.54154367617
240.49337338743635,-278437.6002141015
240.50662152126478,-293172.73785632395
240.5198696550932,-307688.0428900958
240.53311778892163,-321969.79030330403
240.54636592275006,-336004.45402123604
240.55961405657848,-349778.7219188873
240.5728621904069,-363279.5129349624
240.58611032423534,-376493.9943343971
240.59935845806376,-389409.5967655583
240.6126065918922,-402014.0257973816
240.62585472572064,-414295.2703936126
240.63910285954907,-426241.60987993464
240.6523509933775,-437841.62076746003
240.66559912720592,-449084.18390372663
240.67884726103435,-459958.49166754825
240.69209539486278,-470454.05454496725
240.7053435286912,-480560.7064611621
240.71859166251963,-490268.60895744554
240.73183979634805,-499568.25506750436
240.74508793017648,-508450.4734900686
240.7583360640049,-516906.4328869149
240.77158419783333,-524927.6460836162
240.78483233166176,-532505.9745644866
240.7980804654902,-539633.6340392937
240.8113285993186,-546303.201368911
240.82457673314704,-552507.621789019
240.83782486697547,-558240.2143504083
240.8510730008039,-563494.6742966681
240.86432113463232,-568265.0731655372
240.87756926846075,-572545.8585423694
240.89081740228917,-576331.8549028153
240.9040655361176,-579618.2660580522
240.91731366994603,-582400.6791932613
240.93056180377445,-584675.0699664006
240.94380993760288,-586437.8076700373
240.9570580714313,-587685.660017433
240.97030620525973,-588415.7982245747
240.98355433908816,-588625.8032313216
240.99680247291658,-588313.6732161352
241.010050606745,-587477.8318261422
241.02329874057344,-586117.1362359846
241.03654687440186,-584230.8847818422
241.0497950082303,-581818.8247324554
